Title,Year,Rating,Votes,1,2,3,4,5,6,7,8,9,10,WorldwideBox Office
Parkland,2013,6.4,16502.0,997.0,745.0,2255.0,4501.0,4447.0,2001.0,696.0,320.0,162.0,378.0,1412181.0
Haunter,2013,5.9,17687.0,1010.0,664.0,1799.0,3454.0,4665.0,3120.0,1403.0,746.0,400.0,426.0,1489366.0
The Rover,2014,6.4,48679.0,2383.0,2666.0,7706.0,12912.0,10848.0,5576.0,2694.0,1455.0,966.0,1473.0,2510007.0
The Mummy,2017,5.4,190414.0,7330.0,3933.0,11609.0,30458.0,48323.0,40633.0,21316.0,12163.0,6966.0,7683.0,409231607.0
Frances Ha,2012,7.4,83894.0,7256.0,12202.0,26083.0,22299.0,9149.0,3407.0,1435.0,773.0,510.0,780.0,9058065.0
Mississippi Grind,2015,6.4,24054.0,705.0,822.0,3299.0,7381.0,6738.0,2959.0,1084.0,459.0,234.0,373.0,422746.0
The Lunchbox,2013,7.8,56593.0,8284.0,11023.0,19452.0,11680.0,3648.0,1122.0,432.0,238.0,164.0,550.0,11621777.0
Barefoot,2014,6.5,25123.0,2402.0,1667.0,3913.0,7037.0,5305.0,2514.0,1088.0,546.0,293.0,358.0,15071.0
Bhaag Milkha Bhaag,2013,8.2,68322.0,19380.0,17911.0,16239.0,7769.0,2766.0,1163.0,519.0,353.0,403.0,1819.0,17551296.0
Jobs,2013,6.0,98753.0,6015.0,3159.0,9050.0,21523.0,27142.0,16387.0,6945.0,3295.0,1732.0,3505.0,42128352.0
Rio 2,2014,6.3,91045.0,7176.0,3887.0,10616.0,23448.0,25209.0,11740.0,4607.0,2068.0,1006.0,1288.0,498781117.0
Lucia,2013,8.3,12532.0,5424.0,3391.0,1937.0,729.0,257.0,173.0,95.0,59.0,69.0,398.0,364.574
La grande bellezza,2013,7.7,91127.0,15464.0,19171.0,25327.0,15954.0,7060.0,3411.0,1726.0,1047.0,736.0,1231.0,24930592.0
Berserk: Ougon jidai-hen III - Kourin,2013,7.8,10476.0,2037.0,1952.0,3263.0,1810.0,695.0,299.0,131.0,81.0,47.0,161.0,399445.0
Unfinished Business,2015,5.4,33796.0,1088.0,560.0,1836.0,4998.0,9332.0,7825.0,3907.0,1993.0,1112.0,1145.0,14431253.0
Blue Ruin,2013,7.1,74274.0,3102.0,6505.0,19700.0,25376.0,12131.0,4131.0,1482.0,725.0,458.0,664.0,993313.0
Raanjhanaa,2013,7.6,32933.0,7103.0,6033.0,8260.0,5616.0,2475.0,1120.0,532.0,351.0,298.0,1145.0,9765799.0
Live by Night,2016,6.4,57509.0,2700.0,2085.0,7720.0,17185.0,15748.0,6784.0,2632.0,1045.0,632.0,978.0,22678555.0
The Intern,2015,7.1,252165.0,22042.0,25885.0,64920.0,81547.0,36683.0,12244.0,4072.0,1992.0,1110.0,1670.0,194564672.0
Runner Runner,2013,5.6,63969.0,2400.0,1219.0,3820.0,11492.0,19200.0,14121.0,6145.0,2759.0,1354.0,1459.0,62675095.0
Vi är bäst!,2013,7.1,10748.0,700.0,1185.0,2785.0,3126.0,1685.0,648.0,237.0,144.0,97.0,141.0,1604273.0
"Where'd You Go, Bernadette",2019,6.5,22209.0,1261.0,1369.0,3638.0,6601.0,5142.0,2281.0,907.0,410.0,232.0,368.0,11025353.0
Stories We Tell,2012,7.5,13399.0,1307.0,2247.0,4127.0,3043.0,1435.0,585.0,240.0,130.0,90.0,195.0,2641053.0
Lost River,2014,5.7,18337.0,1029.0,845.0,2181.0,3447.0,3640.0,2819.0,1821.0,1002.0,693.0,860.0,615500.0
A Private War,2018,6.7,19605.0,1112.0,1164.0,3715.0,6569.0,4062.0,1461.0,520.0,267.0,180.0,555.0,3915207.0
Bastille Day,2016,6.3,44437.0,1655.0,1464.0,5304.0,13674.0,13619.0,5399.0,1750.0,660.0,349.0,563.0,14857808.0
Need for Speed,2014,6.4,171574.0,19170.0,11258.0,26557.0,43092.0,34206.0,17659.0,8722.0,4637.0,2746.0,3527.0,203277636.0
Short Term 12,2013,7.9,88117.0,12471.0,19517.0,30048.0,16725.0,5325.0,1774.0,781.0,458.0,333.0,685.0,1645164.0
Kick,2014,5.3,29569.0,6755.0,1754.0,2083.0,2866.0,3306.0,2966.0,1909.0,1268.0,1229.0,5433.0,43996483.0
Down a Dark Hall,2018,5.0,14422.0,1971.0,265.0,601.0,1439.0,2741.0,3326.0,2002.0,977.0,566.0,534.0,2707199.0
2 States,2014,6.9,26024.0,2728.0,2506.0,5228.0,6353.0,3542.0,1774.0,1110.0,900.0,652.0,1231.0,22386518.0
A Field in England,2013,6.2,12962.0,744.0,964.0,2209.0,2970.0,2334.0,1431.0,867.0,527.0,388.0,528.0,97195.0
The Act of Killing,2012,8.2,38381.0,7608.0,9883.0,11042.0,5491.0,2191.0,963.0,417.0,236.0,169.0,381.0,726324.0
The Forger,2014,5.8,12742.0,518.0,269.0,967.0,2459.0,3925.0,2512.0,1036.0,492.0,237.0,327.0,500304.0
Deliver Us from Evil,2014,6.2,78280.0,4348.0,3377.0,9848.0,20092.0,20222.0,10548.0,4922.0,2348.0,1215.0,1360.0,87937815.0
Special Chabbis,2013,8.0,56482.0,13299.0,12495.0,16953.0,8466.0,2504.0,942.0,414.0,250.0,206.0,953.0,647074.0
No se aceptan devoluciones,2013,7.5,31202.0,7791.0,4528.0,7557.0,5596.0,2669.0,1225.0,581.0,362.0,246.0,647.0,100502638.0
The Glass Castle,2017,7.1,34036.0,2918.0,3460.0,8886.0,10611.0,4774.0,1688.0,619.0,318.0,203.0,559.0,22088533.0
Spectre,2015,6.8,439734.0,24145.0,26997.0,83298.0,149605.0,94097.0,35055.0,12929.0,5788.0,3093.0,4727.0,880705312.0
Coco,2017,8.4,499767.0,123866.0,134161.0,140013.0,66577.0,20370.0,6394.0,2459.0,1294.0,949.0,3684.0,807817888.0
Words and Pictures,2013,6.6,10988.0,611.0,667.0,1886.0,3496.0,2483.0,1030.0,376.0,197.0,82.0,160.0,3449811.0
Brooklyn,2015,7.5,142650.0,12235.0,19393.0,44970.0,41828.0,15643.0,5032.0,1630.0,749.0,389.0,781.0,62402155.0
Mission: Impossible - Rogue Nation,2015,7.4,372963.0,28992.0,42551.0,119291.0,120287.0,41434.0,12006.0,3750.0,1696.0,953.0,2003.0,682716636.0
Fed Up,2014,7.7,12040.0,1835.0,1666.0,3865.0,3038.0,921.0,368.0,98.0,51.0,39.0,159.0,1546229.0
Focus,2015,6.6,248311.0,13951.0,13566.0,41023.0,81867.0,58336.0,22761.0,8263.0,3608.0,1911.0,3025.0,158762963.0
The Huntsman: Winter's War,2016,6.1,110698.0,5856.0,3708.0,11280.0,27158.0,32999.0,16440.0,6801.0,3210.0,1568.0,1678.0,164989338.0
Nymphomaniac: Vol. II,2013,6.6,92959.0,6479.0,7879.0,17419.0,24791.0,16786.0,8481.0,4092.0,2280.0,1494.0,3258.0,4934725.0
Life Itself,2014,7.8,15783.0,1592.0,2748.0,5586.0,3740.0,1299.0,376.0,148.0,64.0,47.0,183.0,815645.0
No Time to Die,2021,7.3,393270.0,39197.0,48588.0,111171.0,108228.0,47333.0,17609.0,7101.0,4371.0,3025.0,6647.0,774153007.0
Joe,2013,6.8,48884.0,2873.0,3167.0,10162.0,16635.0,9207.0,3560.0,1368.0,708.0,423.0,781.0,2431443.0
The Sacrament,2013,6.1,19229.0,763.0,697.0,2170.0,4585.0,5170.0,2913.0,1322.0,658.0,387.0,564.0,9221.0
How to Train Your Dragon: The Hidden World,2019,7.4,128780.0,17028.0,15611.0,36396.0,37202.0,14798.0,4554.0,1439.0,667.0,337.0,748.0,524580592.0
Dark Skies,2013,6.3,76463.0,4725.0,3707.0,10145.0,20329.0,19689.0,9722.0,4116.0,1877.0,997.0,1156.0,27858103.0
Keeping Up with the Joneses,2016,5.9,63534.0,2268.0,1475.0,4867.0,13673.0,21060.0,11990.0,4471.0,1861.0,939.0,930.0,29918745.0
Delivery Man,2013,6.3,79810.0,3947.0,3019.0,9894.0,23442.0,23084.0,9757.0,3500.0,1483.0,725.0,959.0,53120346.0
Ain't Them Bodies Saints,2013,6.4,22034.0,1030.0,1152.0,3213.0,6202.0,5544.0,2601.0,1098.0,470.0,285.0,439.0,1031243.0
Oculus,2013,6.5,130178.0,7410.0,7665.0,21545.0,37336.0,29081.0,13814.0,6175.0,3013.0,1739.0,2400.0,44459951.0
Cheap Thrills,2013,6.7,19404.0,843.0,1103.0,3672.0,6490.0,4139.0,1628.0,673.0,322.0,188.0,346.0,59424.0
Cuban Fury,2014,6.2,19262.0,705.0,582.0,2060.0,5428.0,6003.0,2716.0,920.0,389.0,184.0,275.0,5645773.0
Enough Said,2013,7.0,63374.0,2789.0,4467.0,15354.0,23919.0,11245.0,3335.0,1108.0,479.0,256.0,422.0,25288872.0
Howl,2015,5.4,13934.0,695.0,321.0,948.0,2164.0,3338.0,2891.0,1523.0,844.0,457.0,753.0,477656.0
Kill Me Three Times,2014,5.8,23585.0,729.0,483.0,1804.0,5130.0,7351.0,4359.0,1883.0,911.0,421.0,514.0,101807.0
Avengers: Age of Ultron,2015,7.3,857112.0,100226.0,97970.0,219537.0,242606.0,112693.0,41860.0,16994.0,8135.0,5048.0,12043.0,1402809540.0
Gully Boy,2019,7.9,39870.0,8300.0,8262.0,9631.0,5599.0,2112.0,920.0,454.0,347.0,435.0,3810.0,28299498.0
Twenty Feet from Stardom,2013,7.4,13348.0,1342.0,1720.0,3976.0,3748.0,1569.0,544.0,173.0,82.0,57.0,137.0,5839368.0
Mudbound,2017,7.4,49591.0,3398.0,5935.0,16591.0,15010.0,5270.0,1657.0,550.0,265.0,203.0,712.0,85955.0
Clifford the Big Red Dog,2021,5.9,13528.0,1619.0,584.0,1351.0,2528.0,3469.0,2040.0,865.0,429.0,243.0,400.0,107347356.0
Predestination,2014,7.4,282945.0,29821.0,42414.0,87488.0,72601.0,28974.0,10644.0,4366.0,2440.0,1408.0,2789.0,4942449.0
J'accuse,2019,7.2,18389.0,886.0,1639.0,5099.0,6433.0,2808.0,814.0,232.0,98.0,76.0,304.0,18923262.0
The Homesman,2014,6.6,33428.0,1444.0,1667.0,5654.0,10644.0,7686.0,3246.0,1332.0,678.0,409.0,668.0,3819421.0
Smurfs: The Lost Village,2017,5.9,21837.0,1822.0,747.0,1948.0,4291.0,6147.0,3674.0,1505.0,738.0,398.0,567.0,197183546.0
The Invitation,2015,6.6,109472.0,4036.0,6251.0,20080.0,34318.0,23411.0,10266.0,4719.0,2530.0,1624.0,2237.0,354835.0
Tracers,2015,5.6,19524.0,1267.0,444.0,1326.0,3125.0,5451.0,4125.0,1824.0,818.0,496.0,648.0,3340503.0
Tokarev,2014,5.0,24614.0,1095.0,375.0,1122.0,2587.0,5092.0,5828.0,3503.0,2115.0,1339.0,1558.0,2424381.0
Anomalisa,2015,7.2,72150.0,6113.0,9975.0,18904.0,18186.0,9435.0,4291.0,1952.0,1210.0,782.0,1302.0,5659286.0
Dark Places,2015,6.2,45605.0,1443.0,1318.0,4847.0,12598.0,13858.0,6563.0,2720.0,1109.0,519.0,630.0,5090852.0
Dom Hemingway,2013,6.1,26839.0,1094.0,851.0,3014.0,7012.0,7532.0,3954.0,1614.0,749.0,436.0,583.0,1307599.0
The November Man,2014,6.2,68240.0,2847.0,2207.0,7883.0,19931.0,20289.0,8725.0,3427.0,1449.0,682.0,800.0,39661919.0
Carol,2015,7.2,129843.0,14943.0,15875.0,31481.0,34807.0,18133.0,7395.0,2867.0,1425.0,874.0,2043.0,40272135.0
The Green Inferno,2013,5.3,44953.0,2035.0,1080.0,3060.0,6813.0,10157.0,8724.0,5149.0,3251.0,1981.0,2703.0,12666449.0
The Starving Games,2013,3.2,20864.0,1340.0,266.0,577.0,916.0,1420.0,2197.0,2494.0,2902.0,3106.0,5646.0,3906308.0
Belle,2013,7.3,31046.0,3952.0,3740.0,8296.0,8790.0,3819.0,1266.0,406.0,198.0,134.0,445.0,16607575.0
Gods of Egypt,2016,5.4,117770.0,7392.0,3610.0,9145.0,18656.0,25911.0,21483.0,12247.0,7935.0,5186.0,6205.0,150680864.0
The Family,2013,6.3,117314.0,5595.0,4584.0,14866.0,34453.0,32447.0,14271.0,5660.0,2509.0,1369.0,1560.0,78418811.0
Woman in Gold,2015,7.3,59389.0,5684.0,7080.0,17681.0,18010.0,7044.0,2108.0,658.0,343.0,196.0,585.0,61619773.0
The Magnificent Seven,2016,6.8,212347.0,12007.0,13611.0,44014.0,76452.0,41127.0,14930.0,4998.0,2257.0,1156.0,1795.0,162360636.0
Le passé,2013,7.7,49165.0,8317.0,7898.0,15034.0,10164.0,3714.0,1373.0,577.0,345.0,335.0,1408.0,12673462.0
The Heat,2013,6.6,173041.0,16144.0,12508.0,28765.0,47698.0,36759.0,15585.0,6696.0,3386.0,2089.0,3411.0,229930771.0
Las brujas de Zugarramurdi,2013,6.4,14626.0,747.0,701.0,2154.0,4075.0,3462.0,1700.0,796.0,423.0,225.0,343.0,7422695.0
La Vénus à la fourrure,2013,7.1,19749.0,1366.0,2290.0,5324.0,5739.0,2579.0,1105.0,545.0,251.0,182.0,368.0,8350026.0
Atomic Blonde,2017,6.7,194209.0,10110.0,11832.0,35410.0,62733.0,42772.0,17016.0,6452.0,3216.0,1714.0,2954.0,100014025.0
Open Windows,2014,5.1,14555.0,584.0,298.0,838.0,1897.0,3117.0,3160.0,1922.0,1144.0,728.0,867.0,550108.0
The Wolfpack,2015,7.0,12985.0,656.0,1103.0,3087.0,4576.0,2200.0,706.0,301.0,136.0,72.0,148.0,1414140.0
Goon: Last of the Enforcers,2017,5.8,13872.0,738.0,362.0,1046.0,2637.0,4117.0,2673.0,1149.0,553.0,293.0,304.0,124875.0
Tom à la ferme,2013,6.9,18190.0,1107.0,1587.0,4171.0,5889.0,3046.0,1192.0,524.0,240.0,147.0,287.0,687505.0
Philomena,2013,7.6,100409.0,7643.0,14444.0,36925.0,28619.0,8589.0,2216.0,735.0,376.0,218.0,644.0,100129872.0
Project Almanac,2015,6.3,80659.0,5199.0,4124.0,11609.0,23026.0,19150.0,8907.0,3911.0,1961.0,1115.0,1657.0,33213241.0
Go Goa Gone,2013,6.6,14580.0,3086.0,1131.0,2372.0,3284.0,2039.0,1068.0,512.0,322.0,235.0,531.0,429350.0
The Duel,2016,5.8,11134.0,337.0,182.0,806.0,2276.0,3454.0,2264.0,940.0,381.0,215.0,279.0,20672.0
Kvinden i buret,2013,7.2,30440.0,1761.0,2607.0,8708.0,11685.0,3999.0,1009.0,328.0,139.0,63.0,141.0,13656380.0
Taken 3,2014,6.0,193249.0,10864.0,6226.0,18721.0,44973.0,57085.0,28965.0,12521.0,6590.0,3614.0,3690.0,326479141.0
Joy,2015,6.6,137438.0,6198.0,6786.0,22717.0,45949.0,33262.0,12502.0,4626.0,2102.0,1158.0,2138.0,101134059.0
V/H/S/2,2013,6.0,40469.0,2420.0,1860.0,5064.0,8686.0,9489.0,5595.0,2937.0,1735.0,1130.0,1553.0,805574.0
The Peanuts Movie,2015,7.0,46425.0,4768.0,4200.0,10193.0,13974.0,7582.0,3066.0,1151.0,559.0,333.0,599.0,246233113.0
Respect,2021,6.6,14825.0,1528.0,899.0,2372.0,4061.0,3346.0,1259.0,515.0,250.0,165.0,430.0,32882823.0
Son of a Gun,2014,6.4,28348.0,1142.0,966.0,3620.0,9329.0,8206.0,3175.0,1032.0,386.0,208.0,284.0,660241.0
Isn't It Romantic,2019,5.9,70277.0,3247.0,2232.0,6456.0,14451.0,19267.0,12637.0,5650.0,2775.0,1585.0,1977.0,48791187.0
Clouds of Sils Maria,2014,6.7,29911.0,1998.0,2428.0,6145.0,8218.0,5450.0,2675.0,1197.0,682.0,444.0,674.0,4728401.0
Ninja: Shadow of a Tear,2013,6.1,12661.0,1350.0,564.0,1349.0,2731.0,3234.0,1776.0,746.0,387.0,208.0,316.0,544853.0
Shin Evangelion Gekijôban,2021,8.0,10257.0,2873.0,2236.0,2279.0,1340.0,631.0,323.0,185.0,107.0,77.0,206.0,92898703.0
Happy New Year,2014,4.9,37632.0,9921.0,2402.0,2054.0,2937.0,3395.0,3323.0,2372.0,1769.0,1713.0,7746.0,3086192.0
Masterminds,2016,5.8,56019.0,2003.0,1329.0,4179.0,11361.0,17193.0,11227.0,4526.0,2036.0,1043.0,1122.0,29674699.0
Man Down,2015,5.9,10473.0,1130.0,583.0,1293.0,1954.0,2188.0,1376.0,674.0,350.0,270.0,655.0,167085.0
Walk of Shame,2014,6.0,54891.0,3011.0,1919.0,5310.0,12287.0,15569.0,8675.0,3937.0,1955.0,1070.0,1158.0,8122990.0
And So It Goes,2014,5.8,14304.0,582.0,368.0,1211.0,2864.0,4320.0,2660.0,1142.0,532.0,257.0,368.0,25419147.0
Il capitale umano,2013,7.2,12853.0,492.0,1223.0,4240.0,4476.0,1546.0,479.0,156.0,92.0,40.0,109.0,9113941.0
Left Behind,2014,3.1,40121.0,2309.0,581.0,922.0,1560.0,2377.0,3708.0,4688.0,5213.0,5903.0,12860.0,27405896.0
Naega salinbeomida,2012,7.0,10706.0,785.0,959.0,2571.0,3585.0,1683.0,562.0,221.0,116.0,68.0,156.0,21701525.0
Paranormal Activity: The Ghost Dimension,2015,4.6,28363.0,1117.0,457.0,1241.0,2565.0,4536.0,5855.0,4844.0,3098.0,2120.0,2530.0,78903124.0
Get on Up,2014,6.9,24878.0,1965.0,1629.0,5060.0,8724.0,4614.0,1627.0,560.0,200.0,134.0,365.0,33448971.0
Paranormal Activity: The Marked Ones,2014,5.0,43175.0,2244.0,1000.0,2503.0,5239.0,7876.0,9009.0,5954.0,3606.0,2302.0,3442.0,90894962.0
Mr. Turner,2014,6.8,25982.0,1366.0,2304.0,5317.0,7202.0,4892.0,2337.0,1057.0,633.0,371.0,503.0,22179785.0
The Last Five Years,2014,5.8,10293.0,1074.0,641.0,1198.0,1896.0,1966.0,1536.0,770.0,482.0,294.0,436.0,292092.0
The Hallow,2015,5.7,17004.0,566.0,336.0,1236.0,3218.0,4852.0,3529.0,1623.0,793.0,419.0,432.0,1862407.0
Palo Alto,2013,6.2,29573.0,1734.0,1485.0,3831.0,7444.0,7212.0,3967.0,1859.0,856.0,479.0,706.0,919591.0
Rob the Mob,2014,6.3,11297.0,460.0,342.0,1272.0,3411.0,3474.0,1397.0,477.0,181.0,100.0,183.0,209613.0
"Extremely Wicked, Shockingly Evil and Vile",2019,6.7,94608.0,4643.0,4700.0,16423.0,32594.0,22428.0,8240.0,2880.0,1222.0,601.0,877.0,9816572.0
5 to 7,2014,7.1,20406.0,2466.0,2398.0,4747.0,5624.0,2798.0,1212.0,453.0,226.0,181.0,301.0,674579.0
Star Wars: Episode VII - The Force Awakens,2015,7.8,926274.0,164825.0,182454.0,243579.0,168518.0,73633.0,33002.0,15897.0,10654.0,8492.0,25220.0,2069521700.0
Cooties,2014,5.7,26333.0,1081.0,612.0,2115.0,4756.0,7135.0,5137.0,2566.0,1243.0,686.0,1002.0,485544.0
Last Knights,2015,6.1,43593.0,3183.0,2287.0,5683.0,10617.0,10685.0,5567.0,2607.0,1365.0,773.0,826.0,1797955.0
Stretch,2014,6.5,31277.0,1595.0,1373.0,4524.0,9928.0,7800.0,3324.0,1297.0,607.0,349.0,480.0,4833.0
Bone Tomahawk,2015,7.1,102330.0,5793.0,9299.0,27032.0,34228.0,14876.0,5578.0,2270.0,1200.0,817.0,1237.0,382579.0
Yip Man: Jung gik yat zin,2013,6.1,11266.0,818.0,415.0,1079.0,2626.0,3295.0,1736.0,645.0,281.0,133.0,238.0,3967001.0
The Den,2013,6.0,14462.0,805.0,478.0,1599.0,3169.0,3755.0,2219.0,1107.0,557.0,338.0,435.0,410129.0
Burnt,2015,6.6,119135.0,5488.0,5550.0,18795.0,41015.0,29990.0,10942.0,3902.0,1540.0,812.0,1101.0,36606743.0
The Rewrite,2014,6.3,20675.0,623.0,602.0,2166.0,5823.0,6742.0,2952.0,1003.0,371.0,176.0,217.0,4453524.0
Hotel Transylvania 2,2015,6.6,127948.0,10708.0,7394.0,20054.0,40097.0,29908.0,11702.0,4325.0,1749.0,866.0,1145.0,475186706.0
Billy Lynn's Long Halftime Walk,2016,6.2,22880.0,1616.0,1312.0,3182.0,5417.0,5281.0,2964.0,1329.0,680.0,386.0,713.0,30930984.0
Escobar: Paradise Lost,2014,6.5,22477.0,1032.0,921.0,3250.0,7533.0,5811.0,2249.0,791.0,355.0,195.0,340.0,6760531.0
The Gunman,2015,5.8,41359.0,1439.0,843.0,3154.0,8717.0,12505.0,8050.0,3233.0,1525.0,778.0,1115.0,24177137.0
One Direction: This Is Us,2013,4.1,24477.0,9644.0,606.0,906.0,981.0,886.0,836.0,523.0,345.0,402.0,9348.0,68567841.0
The Canal,2014,5.8,14339.0,504.0,416.0,1322.0,3000.0,3925.0,2582.0,1239.0,610.0,348.0,393.0,75212.0
Feuchtgebiete,2013,5.8,11741.0,593.0,603.0,1443.0,2224.0,2153.0,1626.0,998.0,658.0,470.0,973.0,10561230.0
Star Wars: Episode VIII - The Last Jedi,2017,6.9,628144.0,63236.0,69119.0,123811.0,134202.0,81745.0,46075.0,26958.0,20433.0,16777.0,45788.0,1332698830.0
Star Wars: Episode IX - The Rise of Skywalker,2019,6.5,447329.0,39423.0,37381.0,73372.0,95886.0,73174.0,43813.0,25731.0,17824.0,12914.0,27811.0,1074149279.0
God's Not Dead,2014,4.6,42997.0,11935.0,2673.0,3137.0,3115.0,2597.0,2211.0,1539.0,1524.0,2146.0,12120.0,64676349.0
The Beatles: Eight Days a Week - The Touring Years,2016,7.8,13110.0,1498.0,2075.0,4979.0,3264.0,870.0,233.0,58.0,38.0,19.0,76.0,12283966.0
Blockers,2018,6.2,80018.0,5816.0,3017.0,8940.0,20357.0,21328.0,10622.0,4294.0,2133.0,1403.0,2108.0,94019120.0
Wyrmwood,2014,6.2,17457.0,1022.0,842.0,2383.0,4411.0,4172.0,2222.0,1014.0,550.0,323.0,518.0,111141.0
I Spit on Your Grave 2,2013,5.7,30166.0,2346.0,997.0,2435.0,4997.0,7569.0,5547.0,2638.0,1430.0,915.0,1292.0,678604.0
Arrival,2016,7.9,688223.0,97820.0,153258.0,214169.0,128860.0,50936.0,19166.0,8524.0,5025.0,3466.0,6999.0,203388186.0
Wonder,2017,7.9,164390.0,30690.0,32621.0,54517.0,31189.0,9731.0,2918.0,1156.0,532.0,315.0,721.0,306209289.0
Blackfish,2013,8.1,68102.0,11163.0,14918.0,25512.0,11823.0,2997.0,760.0,270.0,133.0,105.0,421.0,2303417.0
Meru,2015,7.7,17692.0,2045.0,2865.0,6569.0,4348.0,1175.0,387.0,114.0,56.0,32.0,101.0,2334228.0
The Light Between Oceans,2016,7.2,57093.0,5106.0,5904.0,14873.0,18184.0,8320.0,2700.0,910.0,450.0,234.0,412.0,25975621.0
Crimson Peak,2015,6.5,148632.0,8113.0,7959.0,23013.0,43828.0,36425.0,16154.0,6548.0,3045.0,1598.0,1949.0,74679822.0
The Second Best Exotic Marigold Hotel,2015,6.5,34096.0,1897.0,1883.0,5142.0,10669.0,8740.0,3400.0,1230.0,503.0,260.0,372.0,85978292.0
Holiday,2014,7.2,28634.0,7485.0,4051.0,5711.0,5715.0,2589.0,1095.0,497.0,312.0,264.0,915.0,1390054.0
Pacific Rim: Uprising,2018,5.6,117829.0,4417.0,2431.0,7824.0,20339.0,32055.0,24658.0,12093.0,6313.0,3537.0,4162.0,290930148.0
A Million Ways to Die in the West,2014,6.1,189537.0,11513.0,8967.0,24062.0,45684.0,44789.0,24790.0,12684.0,6995.0,4389.0,5664.0,87189756.0
Get Hard,2015,6.0,137383.0,5906.0,4056.0,13220.0,32538.0,41439.0,21932.0,9040.0,4347.0,2245.0,2660.0,111711453.0
Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,627886.0,79508.0,126233.0,175710.0,119691.0,55493.0,26954.0,13850.0,9015.0,6970.0,14462.0,103215094.0
Alice Through the Looking Glass,2016,6.2,109349.0,8094.0,4803.0,12908.0,26492.0,28727.0,14484.0,6652.0,3246.0,1799.0,2144.0,299820798.0
Starred Up,2013,7.3,46617.0,3050.0,5252.0,14972.0,14324.0,5506.0,1843.0,681.0,351.0,216.0,422.0,3025189.0
Going in Style,2017,6.6,85995.0,4362.0,3871.0,12929.0,31065.0,22537.0,7369.0,2164.0,854.0,334.0,510.0,84918541.0
The Duke of Burgundy,2014,6.5,13331.0,770.0,1164.0,2484.0,3038.0,2412.0,1395.0,791.0,435.0,336.0,506.0,185147.0
Boss,2013,5.1,11278.0,2646.0,899.0,750.0,1206.0,1431.0,1379.0,989.0,550.0,431.0,997.0,594283.0
Gunday,2014,2.6,59278.0,3327.0,543.0,806.0,1082.0,1174.0,1270.0,1025.0,980.0,1058.0,48013.0,11061813.0
Kaguya-hime no Monogatari,2013,8.0,46969.0,8363.0,10442.0,14411.0,8420.0,3112.0,1083.0,444.0,239.0,149.0,306.0,24706166.0
The Survivalist,2015,6.4,17386.0,542.0,797.0,2634.0,4823.0,3872.0,1794.0,1141.0,855.0,498.0,430.0,56971.0
Life After Beth,2014,5.6,21665.0,737.0,449.0,1636.0,3964.0,5982.0,4533.0,2096.0,1036.0,582.0,650.0,274717.0
Me and Earl and the Dying Girl,2015,7.7,132226.0,15112.0,22987.0,45689.0,31327.0,10526.0,3364.0,1395.0,648.0,376.0,802.0,9074749.0
Sweet Virginia,2017,6.2,10919.0,316.0,259.0,1167.0,3023.0,3359.0,1540.0,602.0,270.0,143.0,240.0,14725.0
Shut In,2016,4.8,14075.0,475.0,216.0,506.0,1366.0,2638.0,3371.0,2413.0,1364.0,870.0,856.0,13082071.0
Fathers & Daughters,2015,7.0,26985.0,3053.0,2848.0,6419.0,7899.0,3826.0,1506.0,633.0,313.0,187.0,301.0,5587709.0
Hell or High Water,2016,7.6,230901.0,15920.0,34562.0,84361.0,66352.0,20395.0,5560.0,1707.0,795.0,428.0,821.0,37999675.0
Whiplash,2014,8.5,846634.0,187392.0,271578.0,233292.0,98646.0,29299.0,10904.0,5475.0,3072.0,2232.0,4744.0,49396747.0
The Fault in Our Stars,2014,7.7,376503.0,74525.0,63106.0,98538.0,75885.0,34167.0,13794.0,5915.0,3216.0,2172.0,5185.0,307166834.0
Jojo Rabbit,2019,7.9,384617.0,55512.0,82369.0,129746.0,72635.0,25151.0,8493.0,3672.0,2130.0,1615.0,3294.0,90335025.0
Koto no ha no niwa,2013,7.4,44687.0,5206.0,6124.0,13260.0,11968.0,4796.0,1830.0,682.0,321.0,211.0,289.0,438995.0
Resident Evil: The Final Chapter,2016,5.5,94675.0,6755.0,2836.0,7168.0,15123.0,22296.0,17620.0,8935.0,5374.0,3676.0,4892.0,312242626.0
CM101MMXI Fundamentals,2013,9.1,46344.0,31982.0,6615.0,3562.0,1452.0,462.0,276.0,126.0,86.0,102.0,1681.0,20922871.0
Jing cha gu shi 2013,2013,5.9,10026.0,857.0,317.0,937.0,2097.0,2806.0,1523.0,702.0,282.0,183.0,322.0,94249025.0
Kelebegin Rüyasi,2013,7.7,22450.0,5619.0,3376.0,5817.0,4125.0,1540.0,638.0,240.0,150.0,130.0,815.0,11028096.0
Celal ile Ceren,2013,3.0,42611.0,5156.0,408.0,777.0,1347.0,1471.0,1404.0,1065.0,1038.0,1083.0,28862.0,16999831.0
'71,2014,7.2,56670.0,2282.0,4598.0,16166.0,20839.0,8420.0,2534.0,766.0,373.0,232.0,460.0,3062178.0
Thalaivaa,2013,6.2,10859.0,4434.0,893.0,881.0,990.0,867.0,659.0,378.0,218.0,234.0,1305.0,1654633.0
Freier Fall,2013,7.5,20816.0,3901.0,3166.0,5718.0,4414.0,1879.0,707.0,236.0,133.0,99.0,563.0,599721.0
